site_eui,f_is_large_building,floors_cat,building_density,gas_ratio,electricity_ratio,year_built_cat,property_type_office,f_has_natural_gas,property_type_storage
-0.14051768720787983,0,0,0,0,0,0,0,0,0
-0.12272763834710425,0,0,0,0,0,0,0,0,0
-0.4678545794859317,0,0,0,0,0,0,0,0,0
0.8984211246326991,0,0,0,0,0,0,0,0,0
-0.21523590612147475,0,0,0,0,0,0,0,0,0
-0.062241445179592986,0,0,0,0,0,0,0,0,0
-0.6083959587258401,0,0,0,0,0,0,0,0,0
-0.1885508328303114,0,0,0,0,0,0,0,0,0
-0.3522192279118972,0,0,0,0,0,0,0,0,0
4.317668462303617,0,0,0,0,0,0,0,0,0
-0.01776632302765407,0,0,0,0,0,0,0,0,0
-0.03555637188842964,0,0,0,0,0,0,0,0,0
-0.03555637188842964,0,0,0,0,0,0,0,0,0
-0.1494127116382676,0,0,0,0,0,0,0,0,0
1.0887747292772223,0,0,0,0,0,0,0,0,0
-0.18499280935981874,0,0,0,0,0,0,0,0,0
-0.0764734705698759,0,0,0,0,0,0,0,0,0
0.2900015087433261,0,0,0,0,0,0,0,0,0
0.3291395619773833,0,0,0,0,0,0,0,0,0
-0.2027828582205943,0,0,0,0,0,0,0,0,0
-0.4678545794859317,0,0,0,0,0,0,0,0,0
0.31490760436718657,0,0,0,0,0,0,0,0,0
0.09431097127479485,0,0,0,0,0,0,0,0,0
13.870925243136586,0,0,0,0,0,0,0,0,0
0.08363696917710421,0,0,0,0,0,0,0,0,0
-0.15297073510876025,0,0,0,0,0,0,0,0,0
-0.11383261391671647,0,0,0,0,0,0,0,0,0
-0.8076445025686271,0,0,0,0,0,0,0,0,0
0.2650954131194656,0,0,0,0,0,0,0,0,0
-0.11205356829142704,0,0,0,0,0,0,0,0,0
0.3255816064648772,0,0,0,0,0,0,0,0,0
0.08897397013699934,0,0,0,0,0,0,0,0,0
1.0958907772856108,0,0,0,0,0,0,0,0,0
0.3487087242435345,0,0,0,0,0,0,0,0,0
0.3593827265191255,0,0,0,0,0,0,0,0,0
-0.32019715366083873,0,0,0,0,0,0,0,0,0
1.894663860836131,0,0,0,0,0,0,0,0,0
3.1506414207051887,0,0,0,0,0,0,0,0,0
-0.14407571067837247,0,0,0,0,0,0,0,0,0
0.5995483861395957,0,0,0,0,0,0,0,0,0
-0.7240312763208813,0,0,0,0,0,0,0,0,0
0.10142701803787978,0,0,0,0,0,0,0,0,0
0.3060125799367988,0,0,0,0,0,0,0,0,0
0.6404654170409557,0,0,0,0,0,0,0,0,0
0.1459021401898187,0,0,0,0,0,0,0,0,0
0.8806310757719235,0,0,0,0,0,0,0,0,0
-0.26149000594071653,0,0,0,0,0,0,0,0,0
-0.11383261391671647,0,0,0,0,0,0,0,0,0
-0.6493130575851868,0,0,0,0,0,0,0,0,0
-0.20634088169108697,0,0,0,0,0,0,0,0,0
0.024929753498995417,0,0,0,0,0,0,0,0,0
0.31134951311660775,0,0,0,0,0,0,0,0,0
0.44299590172722125,0,0,0,0,0,0,0,0,0
-0.02488236961283863,0,0,0,0,0,0,0,0,0
-0.14229666505308305,0,0,0,0,0,0,0,0,0
0.962465410829794,0,0,0,0,0,0,0,0,0
-0.04978839727871255,0,0,0,0,0,0,0,0,0
-0.1832137637345293,0,0,0,0,0,0,0,0,0
0.4554490174081879,0,0,0,0,0,0,0,0,0
0.15657614228750932,0,0,0,0,0,0,0,0,0
-0.18499280935981874,0,0,0,0,0,0,0,0,0
-0.03555637188842964,0,0,0,0,0,0,0,0,0
0.5906533617092079,0,0,0,0,0,0,0,0,0
1.0514156551336717,0,0,0,0,0,0,0,0,0
0.615559457155168,0,0,0,0,0,0,0,0,0
0.010697728108712506,0,0,0,0,0,0,0,0,0
-0.06402049080488242,0,0,0,0,0,0,0,0,0
-0.20100381259530486,0,0,0,0,0,0,0,0,0
0.41631082843605793,0,0,0,0,0,0,0,0,0
0.12989106899634598,0,0,0,0,0,0,0,0,0
0.044498847985060416,0,0,0,0,0,0,0,0,0
-0.30240710480006316,0,0,0,0,0,0,0,0,0
1.211526094880652,0,0,0,0,0,0,0,0,0
1.8288407352004128,0,0,0,0,0,0,0,0,0
0.35582463526854663,0,0,0,0,0,0,0,0,0
-0.3184181758156355,0,0,0,0,0,0,0,0,0
-0.34688222695200205,0,0,0,0,0,0,0,0,0
0.0338247779293832,0,0,0,0,0,0,0,0,0
-0.1689817383442464,0,0,0,0,0,0,0,0,0
0.15479716462020648,0,0,0,0,0,0,0,0,0
0.2562003886890778,0,0,0,0,0,0,0,0,0
0.7774488747473514,0,0,0,0,0,0,0,0,0
-0.039114395181021916,0,0,0,0,0,0,0,0,0
-0.1387386415825904,0,0,0,0,0,0,0,0,0
0.4020788708258612,0,0,0,0,0,0,0,0,0
-0.6190699948025241,0,0,0,0,0,0,0,0,0
0.6849405391928947,0,0,0,0,0,0,0,0,0
-0.286396101564577,0,0,0,0,0,0,0,0,0
0.615559457155168,0,0,0,0,0,0,0,0,0
0.5550732639876568,0,0,0,0,0,0,0,0,0
0.41808980628126113,0,0,0,0,0,0,0,0,0
4.0739451184688855,0,0,0,0,0,0,0,0,0
11.609809381816225,0,0,0,0,0,0,0,0,0
0.5728633128484323,0,0,0,0,0,0,0,0,0
0.30245448868621994,0,0,0,0,0,0,0,0,0
-0.6848931553067379,0,0,0,0,0,0,0,0,0
-0.14407571067837247,0,0,0,0,0,0,0,0,0
-0.8450036119720545,0,0,0,0,0,0,0,0,0
1.261338149856599,0,0,0,0,0,0,0,0,0
-0.857456642776698,0,0,0,0,0,0,0,0,0
-0.03199834841793698,0,0,0,0,0,0,0,0,0
-0.40381039682692105,0,0,0,0,0,0,0,0,0
-0.019545368652943502,0,0,0,0,0,0,0,0,0
2.2131058991124632,0,0,0,0,0,0,0,0,0
0.30067551084101674,0,0,0,0,0,0,0,0,0
0.28288546198024117,0,0,0,0,0,0,0,0,0
-0.19922483492800203,0,0,0,0,0,0,0,0,0
0.5977694082943924,0,0,0,0,0,0,0,0,0
0.3789517530472039,0,0,0,0,0,0,0,0,0
0.18681917109117877,0,0,0,0,0,0,0,0,0
1.542420840022628,0,0,0,0,0,0,0,0,0
2.1579566391247607,0,0,0,0,0,0,0,0,0
5.949016159875331,0,0,0,0,0,0,0,0,0
-0.058683421709100334,0,0,0,0,0,0,0,0,0
0.8770731211489198,0,0,0,0,0,0,0,0,0
-0.1298436171522026,0,0,0,0,0,0,0,0,0
2.76281830039113,0,0,0,0,0,0,0,0,0
2.4319232830614066,0,0,0,0,0,0,0,0,0
-0.3095231513852477,0,0,0,0,0,0,0,0,0
-0.21879386145608043,0,0,0,0,0,0,0,0,0
-0.5870478865724722,0,0,0,0,0,0,0,0,0
0.4643440418385757,0,0,0,0,0,0,0,0,0
0.6440235082915345,0,0,0,0,0,0,0,0,0
3.3872491239236506,0,0,0,0,0,0,0,0,0
3.837337143062677,0,0,0,0,0,0,0,0,0
-0.06579946847218526,0,0,0,0,0,0,0,0,0
-0.24903695821773644,0,0,0,0,0,0,0,0,0
-0.22413093055186253,0,0,0,0,0,0,0,0,0
3.2342545952016826,0,0,0,0,0,0,0,0,0
2.0725643494438866,0,0,0,0,0,0,0,0,0
-0.03555637188842964,0,0,0,0,0,0,0,0,0
-0.0035342974594707818,0,0,0,0,0,0,0,0,0
-0.04267241847361419,0,0,0,0,0,0,0,0,0
-0.08358951733296084,0,0,0,0,0,0,0,0,0
2.1739675745801605,0,0,0,0,0,0,0,0,0
0.587095270458629,0,0,0,0,0,0,0,0,0
-0.12272763834710425,0,0,0,0,0,0,0,0,0
-0.7756224112569118,0,0,0,0,0,0,0,0,0
2.551116827467199,0,0,0,0,0,0,0,0,0
1.1599349247203248,0,0,0,0,0,0,0,0,0
0.862841026911148,0,0,0,0,0,0,0,0,0
-0.414484432903605,0,0,0,0,0,0,0,0,0
-0.896594746872505,0,0,0,0,0,0,0,0,0
0.6813825836803886,0,0,0,0,0,0,0,0,0
0.7258577058323274,0,0,0,0,0,0,0,0,0
0.47323906626896345,0,0,0,0,0,0,0,0,0
-0.7649483920807744,0,0,0,0,0,0,0,0,0
0.4323218996295306,0,0,0,0,0,0,0,0,0
0.6760455147625068,0,0,0,0,0,0,0,0,0
1.711426304199996,0,0,0,0,0,0,0,0,0
2.1045864925424342,0,0,0,0,0,0,0,0,0
-0.0533464207492052,0,0,0,0,0,0,0,0,0
-0.2027828582205943,0,0,0,0,0,0,0,0,0
0.5746422905157351,0,0,0,0,0,0,0,0,0
0.24908434210389324,0,0,0,0,0,0,0,0,0
0.13344909228893825,0,0,0,0,0,0,0,0,0
2.7503653213377386,0,0,0,0,0,0,0,0,0
-0.4109264096110127,0,0,0,0,0,0,0,0,0
-0.6902301902456264,0,0,0,0,0,0,0,0,0
-0.6012799459417485,0,0,0,0,0,0,0,0,0
0.0338247779293832,0,0,0,0,0,0,0,0,0
-0.9090477861630019,0,0,0,0,0,0,0,0,0
1.3520673705824762,0,0,0,0,0,0,0,0,0
-0.9090477861630019,0,0,0,0,0,0,0,0,0
-0.7845174356872996,0,0,0,0,0,0,0,0,0
-0.7845174356872996,0,0,0,0,0,0,0,0,0
-0.08536849500026368,0,0,0,0,0,0,0,0,0
-0.8912577373022263,0,0,0,0,0,0,0,0,0
-0.6599870936618706,0,0,0,0,0,0,0,0,0
-0.19210878816491708,0,0,0,0,0,0,0,0,0
-0.3095231513852477,0,0,0,0,0,0,0,0,0
-0.42871645847178824,0,0,0,0,0,0,0,0,0
-0.17431873930414152,0,0,0,0,0,0,0,0,0
-0.652871080877779,0,0,0,0,0,0,0,0,0
-0.8076445025686271,0,0,0,0,0,0,0,0,0
-0.3682302991053699,0,0,0,0,0,0,0,0,0
-0.4803075934078188,0,0,0,0,0,0,0,0,0
-0.8841417160678614,0,0,0,0,0,0,0,0,0
0.1797032600661666,0,0,0,0,0,0,0,0,0
0.05161482679015877,0,0,0,0,0,0,0,0,0
2.862442682530771,0,0,0,0,0,0,0,0,0
-0.6564291041703713,0,0,0,0,0,0,0,0,0
0.6208963903349769,0,0,0,0,0,0,0,0,0
2.0512163459601074,0,0,0,0,0,0,0,0,0
4.08817694051891,0,0,0,0,0,0,0,0,0
3.4530722513383734,0,0,0,0,0,0,0,0,0
-0.23302595498225032,0,0,0,0,0,0,0,0,0
0.8148079501362053,0,0,0,0,0,0,0,0,0
0.5888743838640047,0,0,0,0,0,0,0,0,0
-0.15119168948347084,0,0,0,0,0,0,0,0,0
0.31490760436718657,0,0,0,0,0,0,0,0,0
1.9338019149596906,0,0,0,0,0,0,0,0,0
-0.5318987621449424,0,0,0,0,0,0,0,0,0
0.2615374577848599,0,0,0,0,0,0,0,0,0
0.6529185327219224,0,0,0,0,0,0,0,0,0
-0.6101749703721363,0,0,0,0,0,0,0,0,0
0.5710843350032291,0,0,0,0,0,0,0,0,0
0.1903772623417576,0,0,0,0,0,0,0,0,0
-0.5443517760668295,0,0,0,0,0,0,0,0,0
1.0923326856792308,0,0,0,0,0,0,0,0,0
0.010697728108712506,0,0,0,0,0,0,0,0,0
0.33625560856256786,0,0,0,0,0,0,0,0,0
-0.585268908727269,0,0,0,0,0,0,0,0,0
-0.692009184991376,0,0,0,0,0,0,0,0,0
-0.0729155152352702,0,0,0,0,0,0,0,0,0
0.8005758567879359,0,0,0,0,0,0,0,0,0
0.35404565742334343,0,0,0,0,0,0,0,0,0
-0.6688821180922584,0,0,0,0,0,0,0,0,0
-0.32197619928612814,0,0,0,0,0,0,0,0,0
3.7092491168229866,0,0,0,0,0,0,0,0,0
1.1136808261463862,0,0,0,0,0,0,0,0,0
-0.3095231513852477,0,0,0,0,0,0,0,0,0
4.015237631670432,0,0,0,0,0,0,0,0,0
0.13700711575943092,0,0,0,0,0,0,0,0,0
-0.7987494781382393,0,0,0,0,0,0,0,0,0
-0.361114252342285,0,0,0,0,0,0,0,0,0
-0.5977219226491561,0,0,0,0,0,0,0,0,0
-0.2899540568991827,0,0,0,0,0,0,0,0,0
0.1654711667178971,0,0,0,0,0,0,0,0,0
-0.3646722758127776,0,0,0,0,0,0,0,0,0
-0.08003149404036855,0,0,0,0,0,0,0,0,0
-0.3113021292304509,0,0,0,0,0,0,0,0,0
-0.46073856670184005,0,0,0,0,0,0,0,0,0
0.17258721348098205,0,0,0,0,0,0,0,0,0
3.1595364451355765,0,0,0,0,0,0,0,0,0
2.2415698136212545,0,0,0,0,0,0,0,0,0
1.0087195094037325,0,0,0,0,0,0,0,0,0
0.09964797241259034,0,0,0,0,0,0,0,0,0
-0.7329263007512691,0,0,0,0,0,0,0,0,0
-0.42337945733399274,0,0,0,0,0,0,0,0,0
3.3196468848825567,0,0,0,0,0,0,0,0,0
0.058730873553243704,0,0,0,0,0,0,0,0,0
-0.3326502013838188,0,0,0,0,0,0,0,0,0
0.3487087242435345,0,0,0,0,0,0,0,0,0
-0.17787676277463418,0,0,0,0,0,0,0,0,0
-0.33442917905112163,0,0,0,0,0,0,0,0,0
-0.4429485178410645,0,0,0,0,0,0,0,0,0
0.08185792355181477,0,0,0,0,0,0,0,0,0
-0.030219370750634134,0,0,0,0,0,0,0,0,0
-0.49276064113079887,0,0,0,0,0,0,0,0,0
-0.10849561295682134,0,0,0,0,0,0,0,0,0
-0.4554015317629516,0,0,0,0,0,0,0,0,0
-0.22946793151175765,0,0,0,0,0,0,0,0,0
-0.5052136888537789,0,0,0,0,0,0,0,0,0
-0.04267241847361419,0,0,0,0,0,0,0,0,0
-0.4055894084732172,0,0,0,0,0,0,0,0,0
-0.6937881966376721,0,0,0,0,0,0,0,0,0
-0.23124690935696088,0,0,0,0,0,0,0,0,0
-0.7791804345495041,0,0,0,0,0,0,0,0,0
-0.43227448176438055,0,0,0,0,0,0,0,0,0
-0.19566681163540975,0,0,0,0,0,0,0,0,0
-0.6386390553095957,0,0,0,0,0,0,0,0,0
0.8877471237803118,0,0,0,0,0,0,0,0,0
-0.1885508328303114,0,0,0,0,0,0,0,0,0
-0.03555637188842964,0,0,0,0,0,0,0,0,0
0.6173384350003712,0,0,0,0,0,0,0,0,0
0.711625612484058,0,0,0,0,0,0,0,0,0
5.545181833697131,0,0,0,0,0,0,0,0,0
-0.48742363999300337,0,0,0,0,0,0,0,0,0
0.5141560971703235,0,0,0,0,0,0,0,0,0
-0.0960425650559409,0,0,0,0,0,0,0,0,0
0.21884131330022383,0,0,0,0,0,0,0,0,0
-0.6831141774615346,0,0,0,0,0,0,0,0,0
-0.34154522581420654,0,0,0,0,0,0,0,0,0
-0.3290921780912265,0,0,0,0,0,0,0,0,0
1.70075243855198,0,0,0,0,0,0,0,0,0
2.6418459129887046,0,0,0,0,0,0,0,0,0
0.27932750664563544,0,0,0,0,0,0,0,0,0
-0.21523590612147475,0,0,0,0,0,0,0,0,0
-0.49276064113079887,0,0,0,0,0,0,0,0,0
0.8539460024807601,0,0,0,0,0,0,0,0,0
0.3842888219650856,0,0,0,0,0,0,0,0,0
0.49280809297494227,0,0,0,0,0,0,0,0,0
-0.16720276049904317,0,0,0,0,0,0,0,0,0
-0.3735673002431654,0,0,0,0,0,0,0,0,0
0.5817583372788201,0,0,0,0,0,0,0,0,0
-0.06757844613948812,0,0,0,0,0,0,0,0,0
-0.09426351943065146,0,0,0,0,0,0,0,0,0
0.33091867538275893,0,0,0,0,0,0,0,0,0
0.5977694082943924,0,0,0,0,0,0,0,0,0
0.035603823554672634,0,0,0,0,0,0,0,0,0
-0.007092320752063061,0,0,0,0,0,0,0,0,0
-0.2988490813295705,0,0,0,0,0,0,0,0,0
-0.09248454176334862,0,0,0,0,0,0,0,0,0
2.2397909724036267,0,0,0,0,0,0,0,0,0
2.45860835635257,0,0,0,0,0,0,0,0,0
-0.43227448176438055,0,0,0,0,0,0,0,0,0
0.21172526653713888,0,0,0,0,0,0,0,0,0
0.016034729068607635,0,0,0,0,0,0,0,0,0
