site_eui,f_is_large_building,floors_cat,building_density,gas_ratio
-0.11749676220350333,1,2,-0.11731642850162718,-0.19623233044668423
0.6105609577916766,1,2,-0.18533471798094847,0.13531402152829866
0.22648419595584393,1,1,-0.16988644998027358,-0.23034257493659022
1.5116642153805246,0,1,-0.21234479923638752,-0.25651982241166776
0.4565081005006372,1,2,-0.14994854764216786,-0.25651982241166776
0.20749135379226713,1,3,-0.18623264779028575,-0.08850176241967318
-0.02464299171344242,0,1,-0.14855989376960688,-0.25651982241166776
-0.9595113346793784,0,1,0.25850643804265927,-0.25651982241166776
0.3467719288079158,1,1,-0.20066285403539916,-0.25651982241166776
0.45017726045732714,0,1,-0.1742877837794948,-0.25651982241166776
-0.07951115806821477,1,2,-0.13616147993943215,-0.03407446740173736
0.3087862442697311,0,1,-0.1254489568018995,-0.11901567985479401
0.6844218859071297,0,2,-0.15079576197852398,0.1827970504530748
1.167683418660063,0,1,-0.22875725494912807,0.29152144355837434
-1.0402307835733506,0,1,4.847180507547715,-0.25651982241166776
-0.30531458312771814,0,1,-0.09570563114349917,0.1882536744862974
-0.4551467193027172,1,2,-0.05020222620824461,0.3698149247312775
0.4923835050947289,0,1,-0.13859995413546508,-0.25651982241166776
-1.0402307835733506,0,1,3.7727516904310585,-0.25651982241166776
-0.11749676220350333,1,1,-0.1388592170779837,0.3275752195435639
-0.5564416903941084,0,1,-0.005633053440291606,-0.14806750145311962
-0.4762498416214181,0,1,-0.04147008352126519,0.17971607869833497
1.6066282658146784,0,1,-0.2310990013889108,-0.25651982241166776
-0.377065150685151,1,1,0.09118048915524304,0.2197005003385964
0.35310292986804914,0,1,-0.18782106239588334,0.29459307696003373
-0.5079045250994694,1,1,-0.030484369434990954,0.23279930654037775
-0.11960704214759633,1,1,-0.1339680317344237,0.3426958506508904
-0.16181328678499807,0,1,-0.13032407578424565,0.1427443245621521
-1.0402307835733506,0,1,4.302185394649148,-0.25651982241166776
-0.4108301947212225,1,2,-0.06522033276006448,0.03418041238242415
0.498714345138039,1,2,-0.14587881951488252,-0.22412988992625008
3.6177558882065504,1,2,-0.26022633754649543,-0.038297868665872835
-0.5902066941232164,0,1,-0.005866610412722331,-0.25651982241166776
1.6150697088908843,0,1,-0.250219386219205,-0.024467594694755762
-0.3981682730038519,0,1,-0.009564327498149911,0.056053411896835846
0.3446616488638228,1,1,-0.1376973215590133,0.16778175740134987
-0.48680140278076856,1,1,-0.03701870495370572,-0.0148595305117097
-0.13437924402009102,0,1,-0.13539017615795815,0.08109364478372325
0.543031030736357,1,1,-0.20981780186828836,0.04840889765013141
2.41065735699654,0,1,-0.25533099317735813,-0.12723721768400342
1.1782349798194136,0,1,-0.23012727654780327,0.13969017480055587
-0.005650229952761727,1,1,-0.1511019435086355,0.12345402710149833
-0.4614776399599545,0,1,-0.04756605064856164,0.050758653233068045
-0.3833960711313572,0,1,-0.07415700977724018,-0.04928022212398064
-0.38972707240252163,0,1,-0.07248124025301275,0.14134715405158613
0.6379950811705108,0,1,-0.19879404513663385,-0.11189401551349507
-0.6682882627407826,0,2,0.07019024522454877,0.6116655852556895
0.5219279084176561,0,1,-0.19957471498744808,0.10119956311582877
-0.4382642374861295,1,1,-0.04879541320479688,0.17452842875358232
-0.39183735234661465,1,1,-0.07349257152985028,0.12726760485633948
0.14629226678025753,1,2,-0.14752764719237532,-0.21660564516702238
-0.4593673598048304,0,1,-0.047975939879797924,0.13818509123026496
4.383798970917299,1,3,-0.2581592715102449,-0.038297868665872835
0.1357407056209071,0,1,-0.1431122549520983,-0.09433538245825471
-0.026753352271462597,1,1,-0.14815269599263925,0.11636126772372692
2.129985764738139,0,1,-0.2426636411446777,0.22874752638421578
0.3868678935012245,1,1,-0.18818405952777925,-0.24499329781263948
4.964134834681573,1,3,-0.18948804841688655,-0.038297868665872835
0.6759806046918723,0,1,-0.16233762931549,0.11880794562137105
-0.33485890604774926,1,1,-0.08824250132837466,-0.1290781550782606
-0.788576035899818,0,2,0.19477106744649955,0.32862210819233123
0.004901331206588708,1,1,-0.1464111903682244,-0.19536704010091693
-0.3833960711313572,1,1,-0.07407308575059564,0.3785057832350338
-0.2968733019124607,1,1,-0.08892564325207974,0.33778816455314853
-0.7421491908562354,1,1,0.13799314616700858,0.2520394516370067
-0.12171740270561651,1,1,-0.13356729698157854,0.3362220338257488
-1.0402307835733506,1,1,10.781402674669907,32.88314183322674
-0.522676726760933,1,1,-0.021750856221087803,0.4671897974172198
-0.18080612915960595,0,1,-0.12425740631637142,-0.1555397554062671
1.743798560886234,0,1,-0.24366933834094648,0.38711097826189855
-0.4277126763267791,1,1,-0.0600416015577716,0.041191774353434976
-0.19346797026304938,0,1,-0.12043193627280294,0.29741949590151584
-1.0402307835733506,1,1,9.115847813144107,24.434706017182084
-0.4319333170399234,0,1,-0.057964064672006446,0.23236196166002254
-0.46358796021101106,0,1,-0.04659311153243282,0.032105346477605226
-0.5733242123066286,0,1,0.003341976709485382,0.3008429953692468
-0.3454104672070997,1,1,-0.08502846145712115,-0.0636717397134446
0.4649493815048636,1,2,-0.195997325812808,0.251401348352117
2.5752617743917736,0,1,-0.24947238151852552,0.19032586232819657
-0.9616216549515381,0,1,0.6438339708983148,-0.25651982241166776
0.5345897497321306,1,2,-0.1524975647127231,0.19757183706547998
-0.4129404746653155,0,1,-0.06456212437248032,0.02672045630751092
0.9904171595282923,0,1,-0.22517881344702817,-0.030719607532518085
-0.6281923383544373,0,1,0.03159304930719776,-0.0975158014067501
0.8849015479347879,0,1,-0.21829163160767676,0.26253801047498965
-1.0402307835733506,0,1,3.348028976178508,-0.25651982241166776
-0.054187395247400724,0,1,-0.1441166607291107,0.520313660935305
-0.3369692666057695,0,1,-0.08779039200175441,-0.0638096587465628
-0.33485890604774926,1,2,-0.18948804841688655,-0.08427566081588861
-0.028863632426586683,1,1,-0.14926382490881104,-0.19321142233245803
0.04921793640201062,0,1,-0.18217391467689284,-0.25651982241166776
-0.07318023762200859,1,1,-0.18948804841688655,-0.038297868665872835
0.7308486906437485,1,3,-0.1958750879513663,0.20239601271300486
-0.49102204328288174,0,1,-0.03559061400156573,-0.25651982241166776
-0.44881579864548,1,1,-0.0523861467689462,0.2854197036246015
2.2439424965300776,1,1,-0.25246990168437566,-0.11951800674904473
1.1444700178744878,1,2,0.06938527452082123,-0.04587449500377363
0.8806809878355709,1,1,-0.2181068632612936,-0.22088550381668498
0.5556928720508315,1,2,-0.20874558775806734,0.14990442045570362
1.357611519528371,1,1,-0.18948804841688655,-0.038297868665872835
3.9005375985480963,1,2,-0.21325035461041758,-0.038297868665872835
-0.4319333170399234,0,1,-0.058028232464319734,-0.09453376263868132
-0.9574010345184943,0,1,0.8096814543108082,-0.050519770697420224
3.45104135061786,1,2,-0.18948804841688655,-0.22593363651499054
0.9439903547916735,1,2,-0.22070620009047184,-0.01832790101605775
-0.30531458312771814,1,1,-0.09569220979146623,0.10364569985694473
0.6253330790502442,0,2,-0.20260073402080395,0.2836322798321742
-0.6070892160357365,0,1,0.024294101925156304,0.638769018122036
1.2267720640780628,1,3,-0.23059077615242968,0.3744166226809252
0.17794695025830884,0,2,-0.17242232401509627,-0.08834806669671719
-0.22301237379700767,0,1,-0.11452251671745368,0.2833086624970026
-0.1364896045781112,1,1,-0.13117500050096706,0.2095747694516665
-0.30742486307181116,1,1,-0.09523678973496565,0.025679034363702297
-0.36229294881265633,0,1,-0.08027230258257051,0.11989706453189805
-0.4762498416214181,0,1,-0.04197850162956683,-0.02514264949424907
-0.5332282879202834,1,1,-0.0170317405272863,-0.03840812584954911
-0.38972707240252163,0,1,-0.07567292351292902,-0.25651982241166776
-0.0752905175661016,0,1,-0.14120665812174138,0.454640425046748
-0.1385998845222042,1,2,-0.1308518635199633,-0.20830527982598335
0.026004453525289576,1,3,-0.1466867631821431,-0.25651982241166776
5.043799636350854,1,3,-0.2684201168922004,-0.25651982241166776
-0.38972707240252163,0,1,-0.07215225954230756,0.10322896717262232
0.06399005744954706,0,2,-0.11723990179548276,0.07742708015123119
0.2011603525211027,0,1,-0.10456102506448893,-0.22508222495584887
-0.2863217407531103,1,1,-0.10032793943007912,0.14555210722975293
-0.24411549611570854,0,1,-0.11441625867269893,0.21250781804862234
2.7419763119804643,1,2,-0.2495584057774232,0.056043695168342254
3.261113249749552,1,1,-0.2642120034261246,0.20530886110773272
1.2035586632924875,1,1,-0.2304402901140523,0.1264807464166602
0.8996736691933555,1,2,-0.22584942366461946,0.1784905176769617
3.379290540585552,0,1,-0.2652378018693208,0.004118040745945173
2.210177694968882,0,1,-0.25411041323301714,0.31505179648849335
-0.40238891350596506,0,1,0.0286355024847667,-0.25651982241166776
-0.7379285503541224,1,1,0.13262140248038037,-0.25651982241166776
0.9207767915120564,1,1,-0.21974628358141754,-0.25651982241166776
0.570464993098368,0,1,-0.17744525343142403,-0.1269795384729846
0.7561725340784897,1,3,-0.20152213576285466,-0.23649934975316883
0.230704756055061,1,3,-0.182010283458975,-0.25651982241166776
0.08931382048139218,1,3,-0.16285811322549132,-0.19940129167530982
0.14207162627814435,1,3,-0.1532537026841046,-0.24466979996445357
0.055548856848216796,1,3,-0.10755077470204258,-0.16650507524752062
0.28135228190772016,0,3,-0.1539339548177534,-0.25651982241166776
-0.19135769031895639,1,3,-0.08868482302604568,-0.13990638693917254
0.15895410788370096,0,2,-0.14480220620462908,-0.25651982241166776
0.232815035999154,1,3,-0.15589862160568854,-0.25651982241166776
-0.15126172562564763,1,3,-0.07652022996411992,-0.22701686937182292
-0.005650229952761727,1,3,-0.1085532799626028,-0.25651982241166776
-0.007760510107885814,1,3,-0.14823235231283885,-0.25651982241166776
-0.01831207126723625,1,3,-0.08501698162389175,-0.24978912353389374
-0.1238276828607406,0,2,-0.11719552430544325,-0.25651982241166776
-0.14282052502431739,0,2,-0.12981244207305404,-0.24325455397888748
-0.12171740270561651,1,3,-0.1334551889561756,-0.25651982241166776
-0.5311179676692269,1,3,0.0064128669860758535,-0.25651982241166776
1.0896017690065072,1,3,-0.17996922357571613,-0.25651982241166776
-0.2314536550122651,1,3,-0.16612268049549922,-0.2532632219837299
-0.04996675474528755,1,3,-0.1088073826551839,-0.25651982241166776
-0.6978326259677773,0,2,0.09904072983748242,-0.25651982241166776
-0.1997989715342138,1,2,0.03885262484601776,-0.25651982241166776
-0.3939476322907076,1,3,-0.020544149046854147,-0.25651982241166776
5.043799636350854,1,2,-0.26932011683998786,-0.22165907811377208
0.0027910510514646204,1,3,-0.11505271651052244,-0.2538932462197685
-0.01831207126723625,1,3,-0.14613471203204914,-0.25651982241166776
-0.01831207126723625,1,3,-0.16757807564679303,-0.12142797225489835
-0.15337208618366782,1,3,-0.15458435905106152,-0.25651982241166776
1.3154052748909693,1,3,-0.2102160395036991,-0.25651982241166776
-0.19557833082106954,1,2,-0.12010890885356065,-0.25651982241166776
-0.06684923635084415,1,3,-0.18948804841688655,-0.25651982241166776
0.36787505112661667,1,3,-0.18427510542179576,-0.04218484741662554
0.4143018558632355,1,2,-0.18076882614884449,0.04805312097538531
-0.2166814531397704,1,3,-0.08520823079725476,-0.08795690258935816
-0.5311179676692269,1,2,0.034446966099134786,0.10557119265871376
0.397419454660575,0,1,-0.1912699512316388,-0.1225272230557681
0.1357407056209071,1,3,-0.16795902861812126,-0.25651982241166776
5.043799636350854,0,2,-0.29344714153545143,-0.25651982241166776
0.12307886451746367,0,2,-0.13344263556407773,0.09823106162789164
-0.15759272689681209,1,2,-0.05583623490569374,-0.25651982241166776
-0.11116584154626608,1,2,-0.049337041295287806,-0.25651982241166776
-0.9341875919065306,0,2,0.5662495326245583,-0.25651982241166776
0.33833064759265835,1,3,-0.16473005924849257,-0.25651982241166776
-0.1090554809882459,1,3,0.013392447989224359,-0.24786793299580248
0.4100812957640184,1,3,-0.15281655291223825,-0.24911359309207567
0.12940978496366984,1,3,-0.1289640484280318,-0.25651982241166776
1.3238465575834453,1,1,-0.1953096375797907,-0.1762548827223426
0.43751541914285264,1,2,-0.1452644533402946,-0.25651982241166776
0.45017726045732714,1,2,-0.14691439786850696,-0.25651982241166776
-0.35596202836645013,1,1,-0.0117342083422886,-0.22493254710942667
2.271376618853756,1,2,-0.2346590358171515,-0.25651982241166776
3.761257185393396,0,1,-0.2686379290607298,0.13158312643477743
-0.14704116573746165,0,2,-0.1645062014862319,-0.2268935079268933
0.7350694117597889,1,3,-0.1971113923995906,0.16904168674470693
-0.8350029210393329,1,1,0.2739350736846132,0.45793122346035653
0.14418198683616454,1,2,-0.11207285835165536,-0.25651982241166776
0.3868678935012245,1,3,-0.1594267071705204,-0.2346055110950303
0.7836064964405007,1,3,-0.21382429025464914,-0.25651982241166776
0.1969397926329167,1,3,-0.19685262149970814,-0.25651982241166776
1.0684986466878064,1,3,-0.22155864493039543,-0.19027315565226413
-0.2863217407531103,1,1,-0.10070745834349441,-0.12151400486602038
-0.11116584154626608,0,1,-0.1396809275937283,0.12355200482395215
-0.7463697912624162,0,1,0.15247653697320632,0.6265751023475885
-0.22090209385291468,1,2,0.06756035073953028,-0.25651982241166776
0.05343849629019662,1,2,-0.05659407764929583,-0.25651982241166776
0.3931987335445346,0,1,-0.1964903556507402,-0.04809052392073765
0.549361870779667,0,1,-0.20131689613094644,0.27719754792902696
-0.005650229952761727,1,2,-0.14629845217250736,-0.15081940155478016
-0.14493080517944146,1,3,-0.1877980609462867,-0.23234553450184867
1.1655731401931886,1,3,-0.22973268260271937,-0.18008738653975045
-0.035194552872792856,1,3,-0.18948804841688655,-0.20747068056769802
-0.19346797026304938,1,3,-0.1316486131720388,-0.25651982241166776
0.5641341530550579,0,1,-0.1797612215352623,-0.25651982241166776
0.20960163373636015,1,1,-0.16939077227726812,-0.14487071686497263
-0.19557833082106954,1,3,-0.08813986645871502,-0.25651982241166776
-0.01831207126723625,1,3,-0.12525418629917495,-0.25613931228225223
0.7245178506004384,1,2,-0.181805166675693,-0.25651982241166776
1.271088751786693,1,3,-0.23192627450033423,-0.19942377293426386
0.7540622539233657,1,3,-0.2123631104106564,0.06558589090983837
0.03655601468464001,0,2,-0.11303188550961722,-0.25651982241166776
-0.052077115303307726,1,3,-0.1282768866316701,-0.25651982241166776
-0.21457109258175025,1,3,-0.07838178518859153,-0.25651982241166776
0.5177071873016157,1,3,-0.1859814538813169,-0.1100384176224948
0.17794695025830884,0,1,-0.15677874173657733,0.02212139171797206
0.07665197916691767,1,3,-0.15076565140923745,-0.25651982241166776
-0.33485890604774926,0,2,-0.0879022825712173,-0.25651982241166776
1.461016852655001,1,1,-0.22861686776712023,0.020108029345218107
2.1932951316942417,1,2,-0.17924668740196315,-0.019506382379473938
0.44595653934128676,1,1,-0.005221769205917633,0.0035387250829560088
-0.3538517482113261,1,3,-0.17950077100645848,-0.21074969030756427
-0.38761671184450147,1,3,-0.0737318681059073,-0.23434194406810777
0.06399005744954706,1,3,-0.11248032494094369,-0.25651982241166776
-0.17658548865749277,1,3,-0.10575694976184914,-0.25651982241166776
0.20749135379226713,0,1,-0.14727724162096065,-0.25651982241166776
0.32777908643330794,1,3,-0.07547425461768324,-0.25651982241166776
0.9461006349467975,1,3,-0.19451901533783186,-0.25651982241166776
-0.02253271176934942,1,3,-0.1466739952716332,-0.25651982241166776
-0.1407101644662972,0,1,-0.1269647100699323,-0.03546012973972517
0.5008247860989552,1,3,-0.20232695999442132,-0.25651982241166776
-0.7104945073781842,1,2,0.043446430569698914,-0.2564305884247044
0.8363643022372529,1,2,-0.21622331617536475,-0.25651982241166776
-0.035194585160569974,1,2,51.94409510719223,-0.25651982241166776
0.7540622539233657,0,3,-0.2123526753109692,-0.25651982241166776
0.6823116059630367,1,1,-0.14817466035193771,-0.15748318854414317
0.5198174674567398,1,3,-0.038740062023221396,-0.25651982241166776
4.8565094257723835,1,2,-0.24621567156154348,-0.23036656829658136
5.043799636350854,1,2,-0.27098510252617625,-0.2539067407195612
0.7034147282817376,1,2,-0.20989584519078477,0.10884132198557046
0.3826471723851842,1,2,-0.16665568601432626,-0.25651982241166776
-0.788576035899818,1,1,0.19861913093548053,-0.25651982241166776
-0.14704116573746165,0,1,-0.12938290896124124,0.43578892125992946
-0.9785041568371952,1,1,0.8224007558018097,-0.25651982241166776
1.5201054980730007,1,1,-0.23294650901849923,-0.1402042100755394
-0.9932763384295894,1,1,0.9472072640013015,-0.25563412430867977
-0.014091430554091984,1,2,-0.04333397789137352,-0.25651982241166776
-0.4551467193027172,0,2,-0.0498912710057532,-0.25651982241166776
0.0006806904934444439,1,2,0.002193946211339164,-0.25651982241166776
2.649122702507227,1,1,-0.22890731320821753,0.25316193628892125
0.3805368922300601,0,2,-0.18495162367540033,-0.25651982241166776
0.3594337699113592,0,2,-0.18381025994695938,-0.25651982241166776
-0.21246081263765723,1,2,-0.12415142632080656,-0.25651982241166776
0.7329591316046647,0,1,-0.2113344254141563,-0.25651982241166776
0.473390662720121,0,1,-0.1965014878599805,0.03771794417030917
0.24547687731362852,1,1,-0.07172427166501373,-0.25651982241166776
1.8535347336341117,1,1,-0.24582235408813657,0.0031675508138237296
2.583702894590208,1,2,-0.2549656389672765,-0.2518472581005661
5.043799636350854,1,2,-0.2792756368737964,-0.09672466413144334
-0.045746114032143285,0,1,-0.06745294900229704,-0.25651982241166776
1.0642780876437454,1,1,-0.23068377352241287,-0.04669577526232671
-0.13015860330694676,1,2,-0.03948574751946373,-0.2533174849626028
3.301209053426037,0,1,-0.2645696658801731,0.06101044455656199
2.9086908495691555,1,1,-0.24517999822743838,0.09215691067624322
-0.3433001870519756,1,2,0.045484495248770365,-0.25651982241166776
-0.23567421490045112,1,2,-0.023305232449768995,-0.23864532197147242
-0.6725088631469632,1,2,0.07115601492952986,-0.18441346226079292
0.5746857142144083,1,2,-0.15213436142237427,0.01733021255495546
0.7878272175565411,1,2,-0.14963469114333663,-0.2382069604548995
4.041928775541485,1,2,-0.22251536079692236,-0.038297868665872835
4.575837512746524,1,2,-0.2618983607934975,0.05925833460872364
-0.054187395247400724,1,1,-0.05730243993176631,-0.04673699536469085
-0.2715495390916467,1,2,0.02357578492396388,-0.21202915646477777
-0.24200521617161555,0,1,-0.10497497816306912,0.13167889710933306
3.86044179487161,1,1,-0.2691920366112609,0.07672598350065249
2.4824078420407645,1,2,-0.22497441964255616,0.0032510532397773896
-0.01831207126723625,0,2,-0.0941732558908114,-0.25651982241166776
0.019673532868052315,0,2,-0.10863308480392324,-0.25651982241166776
-0.026753352271462597,0,2,-0.10086328960703429,-0.25651982241166776
-0.0752905175661016,0,2,-0.09847660026173183,-0.25651982241166776
2.6026955759479926,1,1,-0.21994756600677529,0.0936034838906362
0.7202971294843981,1,1,-0.11908591035667962,-0.21193684959903222
-0.12171740270561651,1,1,-0.14460879589880676,0.1680662557387187
-0.896201967744379,0,1,0.4288151905605663,0.008610341208931263
3.0500820265625435,1,2,-0.23644527770233734,0.018716600728253298
1.3998177641657727,1,1,-0.1305960591420486,-0.019069616394875116
1.0473955243691055,0,1,-0.22458978136319632,-0.25651982241166776
-0.46780860071312425,1,1,-0.04514888670731798,0.27272544541851074
-1.0397032035000349,1,1,1.1079766216367593,0.19123667374569545
0.8321437421380358,1,1,-0.1059975746569106,-0.25651982241166776
0.8849015479347879,0,1,-0.22481768621875664,-0.25651982241166776
0.5852372753737587,1,1,-0.18176767755358597,-0.1469873010339098
-0.8835401063819381,0,1,0.6723888122197051,-0.13785420348838645
0.5367000296762237,1,1,-0.2107464316582806,0.05727001817728365
0.8258127410779025,1,1,-0.2157422492201039,-0.04772267765726051
2.05401439566177,1,1,-0.2495165288104746,0.23364751849168097
2.520393527634105,0,1,-0.2563037085313459,-0.034874569546243905
-0.03941519358593712,1,1,-0.10167464187582868,-0.2561326361259394
-0.2166814531397704,0,1,-0.11599624756195046,-0.25651982241166776
0.7055250082258305,0,1,-0.15935438433684698,-0.25651982241166776
0.3193378054290816,1,1,-0.10207757513206754,-0.22979150504970833
0.18216759076042202,1,1,-0.07518505339705166,-0.20089194201252306
3.2864369332226264,1,2,-0.2794904932754436,-0.24844462212423293
-0.46358796021101106,1,2,0.10856389755933901,-0.25651982241166776
-0.7949069966529877,0,1,0.20729807064542216,-0.15821529273369297
-0.6893913850594833,0,1,0.08531197741987756,0.2070961462922002
0.06399005744954706,0,2,-0.14297235332492297,0.10014946104748389
-1.0402307835733506,0,1,1.9494110349669713,0.30525862762569567
1.6277313881333795,1,2,-0.14998296529263433,0.07914929467859717
-1.0402307835733506,1,1,1.9654804655649005,-0.25651982241166776
-0.9067535289037294,1,1,0.461598419590492,0.05120850862240786
-0.9067535289037294,0,1,0.461983185133798,0.2538176702144968
-0.07740079751019459,1,3,-0.11033927268937291,-0.25651982241166776
-1.0333722728399177,0,1,1.4628372537519174,-0.25651982241166776
-0.7590316726728233,0,1,0.15610818129180407,-0.25651982241166776
-0.2040195314223998,1,1,-0.11853426351053828,0.4541941137606789
-0.3433001870519756,1,3,-0.0859908699656383,-0.25651982241166776
-0.48469108252971194,0,1,-0.03783704690923056,0.151085032735661
-0.18291640910369894,0,1,-0.12257161233021749,0.18629019001413039
-0.7505904317645294,0,1,0.14721947426916399,-0.25651982241166776
-0.9341875919065306,0,1,0.565417707473565,-0.25651982241166776
-0.4129404746653155,0,1,-0.0625882847652224,0.11740276476550525
-0.545890129234758,0,2,-0.010601463920664423,-0.1363712672065775
-1.0249310219076406,0,1,1.3069761058493397,-0.014230796398713833
0.23703575711519437,0,1,-0.1362928672705527,-0.18882297269401102
0.08509317976824791,1,1,-0.1631064161299753,0.034225777989407964
3.419386667139809,1,1,-0.26556251076841264,-0.2558358556234091
-0.7548110722666426,0,1,0.09861605543822724,0.19554841856954905
0.7603930939666758,0,1,-0.21308798705495385,-0.10806728277444541
2.4570841606780025,1,1,-0.2554766810489118,-0.23559663935529077
4.873391666169252,0,1,-0.2711113962058832,0.156532786844358
4.12001026481131,0,1,-0.2602808653240271,0.08814438085675197
-0.252556777330966,1,2,-0.001887010874902331,-0.25651982241166776
0.9904171595282923,1,1,-0.08782071220426893,-0.018540610812118146
0.7224075704453143,0,1,-0.2105240245929521,-0.2544010259249865
-0.1554823663387919,0,1,-0.13643587295330295,0.16054044696375772
0.397419454660575,1,1,-0.1664020661787369,-0.2343305719956711
2.317803424645531,0,1,-0.2501458117869067,-0.25651982241166776
-0.6070892160357365,1,1,0.024053707726980133,0.24512474990694577
0.33411008770447237,1,3,-0.1859534219098054,-0.16311959078338462
0.7983787787158915,0,1,-0.16060587943466748,-0.25651982241166776
-0.6999429462188338,0,1,0.09645047538575298,0.02177078179911431
0.7013044481266135,0,1,-0.10082267475720452,0.08586529618823455
0.24969759842966888,1,2,-0.0749493430819486,-0.25651982241166776
-0.6218613776012676,1,1,0.03349882038911713,-0.04676538191676988
1.3196258360453423,0,2,-0.22603177914855394,0.2377291903007954
0.03655601468464001,0,1,-0.15661625191223075,-0.22614308639933264
0.42274313686746184,0,2,-0.19296080163217927,-0.25651982241166776
-0.6703985829918391,0,1,0.06877525538592297,-0.00938494401593044
-0.7970172968560781,1,1,0.20864259280907668,0.11321294922007011
-0.06262867646265817,1,2,-0.033873265695505014,-0.1448516357032092
0.9735345973088085,1,1,-0.11483583702226131,-0.2544522583500876
0.4438462591861627,0,1,-0.19446249169187851,-0.25651982241166776
-0.7695832338321738,0,1,0.14314492139284443,0.2899448453685913
